ID,Kael,angularity,surface_roughness,asymmetricity1,asymmetricity2,polygonality,area,perimeter,elongation,bulkiness,surface,circularity,sphericity
2_Drawing of 38_particle_1,0.763244402,1.689132937,0.063070412,1.02999615,32.38869955,2.828427125,15121,596,1.445031491,1.312911165,1.869399586,0.73138985,0.783616423
2_Drawing of 38_particle_2,0.595267676,1.589626312,0.128940849,1.088100262,54.53777067,3.464101615,15036,624,1.823332187,1.429448753,2.060758018,0.696604861,0.6870936
2_Drawing of 38_particle_3,0.691656829,2.224532848,0.142424821,0.97614816,26.78025301,3.0,15234,648,1.512221453,1.539436927,2.193442209,0.675206947,0.717827629
2_Drawing of 38_particle_4,0.823752493,2.176650036,0.080599791,0.826630364,29.13422869,3.464101615,15157,622,1.282053225,1.315003102,2.03122323,0.701651039,0.794259369
2_Drawing of 39_particle_1,0.633885731,1.922478086,0.090036931,1.060009504,39.68807011,3.0,15372,648,1.678482903,1.334430909,2.173750886,0.678258295,0.675124091
2_Drawing of 39_particle_2,0.733804408,1.815657182,0.084208305,0.993641807,48.48508864,2.828427125,15456,636,1.463856401,1.284015269,2.082606685,0.692941179,0.748107039
2_Drawing of 39_particle_3,0.663990617,1.77160619,0.17853209,1.068993668,66.38130072,3.0,15454,658,1.48889077,1.508315311,2.22946683,0.669729598,0.638475622
2_Drawing of 39_particle_4,0.703063844,2.369683709,0.0879859,1.403730903,38.77534732,3.0,15521,640,1.48815684,1.477689586,2.100053627,0.690056749,0.752401165
2_Drawing of 39_particle_5,0.949204079,2.130968553,0.163923655,0.90708846,127.7928321,3.0,15450,612,1.069768594,1.394329168,1.929143334,0.719975556,0.738324339
2_Drawing of 39_particle_6,0.672008901,1.854153724,0.159114314,1.613516298,89.22043065,3.872983346,15543,662,1.598884598,1.590964778,2.243733477,0.667596984,0.687546438
2_Drawing of 39_particle_7,0.751990706,1.304414339,0.094531304,0.601073337,81.03893357,3.0,15699,610,1.40858731,1.402627168,1.886156899,0.728133633,0.773437277
2_Drawing of 39_particle_8,0.775474665,1.845543357,0.089162016,0.9267984,59.60822613,3.464101615,16310,654,1.32249545,1.292479953,2.086852104,0.692235973,0.752880632
2_Drawing of 4_particle_1,0.584266441,1.779886009,0.170720847,1.08030115,92.59140423,3.0,8518,504,1.939637839,1.560054372,2.373086524,0.649147238,0.63623182
2_Drawing of 4_particle_2,0.656918036,1.787457168,0.102505964,1.432359616,89.32691636,4.0,8413,452,1.604845583,1.314541669,1.932484934,0.719352805,0.693929984
2_Drawing of 4_particle_3,0.567428917,1.853097898,0.123196608,1.030754388,51.17702635,3.0,8354,470,1.880031731,1.40419146,2.104221147,0.689373063,0.649985113
2_Drawing of 4_particle_4,0.792684535,2.040213746,0.073542716,0.610807061,35.39496631,4.0,8487,462,1.376117274,1.308673418,2.001335435,0.706870826,0.793309472
2_Drawing of 4_particle_5,0.561858351,1.752293938,0.133826244,1.326095674,82.39114557,4.0,8507,484,1.881709665,1.518847609,2.191313057,0.675534894,0.600548558
2_Drawing of 40_particle_1,0.513983576,1.564097987,0.137730834,1.23565441,360.3326515,4.472135955,15848,656,2.125672196,1.345741637,2.16084369,0.680280973,0.587605896
2_Drawing of 40_particle_2,0.920988238,1.975417273,0.14687279,1.54292968,253.4490386,3.464101615,15571,644,1.099718605,1.418708632,2.119558297,0.686874379,0.778054325
2_Drawing of 40_particle_3,0.886954897,1.906121748,0.10741882,0.804787594,33.78963133,3.0,15597,616,1.16399632,1.4153896,1.936022892,0.718695219,0.819561908
2_Drawing of 40_particle_4,0.573373952,1.696353804,0.150853605,1.59202913,34.79641926,3.0,15724,684,1.827115909,1.498422871,2.367768858,0.649875774,0.651257317
2_Drawing of 40_particle_5,0.868759356,2.676093204,0.13284218,0.859747188,44.06789854,4.242640687,15655,650,1.090293512,1.306617297,2.14765134,0.68236715,0.788655987
2_Drawing of 41_particle_1,0.669599618,1.616056811,0.086424424,1.624175045,89.16006599,3.464101615,15847,640,1.661397801,1.395644515,2.056851918,0.697265997,0.687091232
2_Drawing of 41_particle_2,0.803307037,1.845391094,0.134322455,0.84599367,73.28787483,3.0,15685,610,1.266534805,1.318254543,1.887840431,0.727808894,0.681079119
2_Drawing of 41_particle_3,0.677719579,2.078946027,0.119815276,0.960552929,28.10446648,4.0,16074,676,1.586912224,1.435816393,2.262348802,0.664844711,0.73063853
2_Drawing of 41_particle_4,0.877538391,1.867602429,0.103786792,0.97807752,64.71852924,3.464101615,15984,620,1.187621621,1.304597257,1.913762516,0.72286297,0.798136298
2_Drawing of 41_particle_5,0.47251973,1.31349793,0.150399329,0.791065094,50.3384232,4.0,15850,624,2.365832356,1.218098913,1.954924767,0.715212301,0.623282488
2_Drawing of 42_particle_1,0.751370438,2.331510804,0.085912111,1.333208443,59.89516778,2.828427125,16488,670,1.460752598,1.268186836,2.166565198,0.679382129,0.7610332
2_Drawing of 42_particle_2,0.808881971,1.430395936,0.068798622,1.037668353,76.57053507,3.0,15917,600,1.268362885,1.307713,1.799829726,0.745391249,0.78205987
2_Drawing of 42_particle_3,0.782287261,2.85403749,0.108226162,1.389802957,75.83567317,4.242640687,16103,650,1.322195363,1.346391549,2.087901741,0.69206195,0.785908574
2_Drawing of 42_particle_4,0.708539394,1.671778395,0.080070116,1.796999184,41.84021708,3.464101615,16092,638,1.419576678,1.309382435,2.012896615,0.704837927,0.750325529
2_Drawing of 42_particle_5,0.700613981,2.041785053,0.183203958,1.342676371,102.097836,3.464101615,15934,626,1.378286463,1.420761584,1.957104383,0.714813927,0.670548369
2_Drawing of 43_particle_1,0.903336651,1.843920892,0.065082954,1.05098881,35.84001536,4.472135955,16788,618,1.14921532,1.248089642,1.810373257,0.743217517,0.865200611
2_Drawing of 43_particle_2,0.839063642,1.384991242,0.112731531,3.118631369,301.5009348,3.872983346,16080,592,1.257518293,1.308351826,1.734392972,0.759322462,0.786477871
2_Drawing of 43_particle_3,0.707839877,1.170921004,0.070224795,0.786833438,52.67966145,3.464101615,16135,608,1.502792356,1.386607101,1.823174865,0.740603632,0.766287884
2_Drawing of 43_particle_4,0.536991357,1.532665918,0.084696047,1.091081598,39.27606125,4.898979486,16471,696,2.125646037,1.41466165,2.340392232,0.653665669,0.62642466
2_Drawing of 43_particle_5,0.938518501,2.107699156,0.143952905,1.167754843,50.22700266,3.872983346,16187,626,1.094644102,1.318361355,1.926515181,0.720466484,0.76374326
2_Drawing of 43_particle_6,0.40079688,2.02791513,0.164889583,1.14131347,92.12846184,4.242640687,16647,742,2.776313141,1.482377823,2.631855052,0.616409064,0.496890043
2_Drawing of 43_particle_7,0.896591952,1.645744252,0.066919337,0.539604228,31.02165952,3.0,16231,616,1.159795349,1.310857761,1.860399793,0.733156786,0.844273464
2_Drawing of 43_particle_8,0.784757084,2.317171922,0.113051829,1.922200091,86.98744309,3.464101615,16224,654,1.259259259,1.414571006,2.097914067,0.690408536,0.720985267
2_Drawing of 44_particle_1,0.727622318,1.960098178,0.097172917,0.857612642,75.69079129,2.449489743,16509,664,1.412679193,1.248854426,2.12522799,0.685957543,0.75962807
2_Drawing of 44_particle_2,0.861356444,1.428251267,0.060208458,1.422147694,57.23846151,4.0,16477,604,1.205882353,1.353644474,1.761918727,0.753367818,0.850007243
2_Drawing of 5_particle_1,0.475453743,1.518801169,0.119283188,2.09758962,55.09423735,4.242640687,8881,526,2.453898151,1.378802947,2.479132588,0.635111714,0.607377297
2_Drawing of 5_particle_2,0.619950979,1.839224088,0.067707823,0.633467116,56.73448766,3.464101615,9019,472,1.729950001,1.353498093,1.96569325,0.713250569,0.68578015
2_Drawing of 5_particle_3,0.682105559,1.828828563,0.137057994,1.991185916,51.30183595,3.464101615,9342,492,1.593988054,1.342311867,2.061961151,0.696401601,0.660422709
2_Drawing of 5_particle_4,0.715978551,1.86213289,0.076904281,0.674458087,48.7835507,4.0,9028,488,1.562201525,1.319324588,2.099124655,0.690209425,0.763105214
2_Drawing of 5_particle_5,0.896027946,1.702269495,0.217760969,1.307710302,37.30329774,3.872983346,9023,468,1.140186916,1.446747202,1.931660881,0.719506228,0.710008392
2_Drawing of 5_particle_6,0.841277789,2.05454311,0.165252023,1.34357465,50.01373204,3.464101615,9000,448,1.254557462,1.340255992,1.774612983,0.750668466,0.67361861
2_Drawing of 5_particle_7,0.564921134,2.121320492,0.24936202,1.187397099,36.20982898,3.464101615,9134,506,1.74876875,1.515713712,2.230643475,0.669552936,0.622832581
2_Drawing of 6_particle_1,0.821015995,2.060333936,0.105276976,1.320287591,53.58970664,3.872983346,9109,478,1.24965764,1.385840632,1.996067517,0.707802979,0.764031657
2_Drawing of 6_particle_2,0.533983368,1.510832897,0.129085887,1.149981648,47.92478192,3.464101615,8844,502,2.111712244,1.502853124,2.267508044,0.664087922,0.630544162
2_Drawing of 6_particle_3,0.728488171,2.110005397,0.10827708,0.704888977,42.17653128,3.0,9025,472,1.466590627,1.439169895,1.964386418,0.713487779,0.749265365
2_Drawing of 6_particle_4,0.713531488,2.265768105,0.09239657,0.705641208,25.22990972,4.0,9130,498,1.527885438,1.31910126,2.1616135,0.680159828,0.69601765
2_Drawing of 7_particle_1,0.688745075,1.502704026,0.172425296,0.924992617,53.13545401,3.0,9368,528,1.548949209,1.604856489,2.368160315,0.64982206,0.653751139
2_Drawing of 7_particle_2,0.696829111,2.773892494,0.108047156,1.538224965,64.58839209,3.872983346,9296,532,1.624482575,1.296847806,2.422798441,0.642452994,0.723074037
2_Drawing of 7_particle_3,0.796336346,1.899168753,0.044631536,1.017332752,62.89148312,4.472135955,9171,458,1.293721665,1.363728833,1.820138343,0.741221146,0.821594217
2_Drawing of 7_particle_4,0.658219381,2.04015416,0.123823961,1.125940934,179.9828729,4.0,9251,492,1.694973985,1.333092051,2.082244198,0.693001492,0.667488912
2_Drawing of 7_particle_5,0.359106866,1.959108449,0.16255287,1.653354704,70.80420757,3.464101615,9413,602,3.290298351,1.309870566,3.063762244,0.571310847,0.482125556
2_Drawing of 7_particle_6,0.757396932,1.426548389,0.116530828,0.766146897,36.12147435,4.0,9345,462,1.382999984,1.341675002,1.817585215,0.741741553,0.744888873
2_Drawing of 7_particle_7,0.703908052,1.858266554,0.120631131,0.86142299,25.54449931,3.464101615,9503,486,1.548217291,1.328091967,1.977889137,0.711048177,0.776583665
2_Drawing of 7_particle_8,0.663806258,1.514726301,0.18417728,1.013016191,33.45611577,3.0,9615,514,1.442235532,1.528918076,2.186588629,0.676264293,0.624615649
2_Drawing of 7_particle_9,0.801081615,2.018205915,0.086049765,0.661219421,22.75900554,4.0,9932,480,1.331972812,1.312478204,1.846017866,0.736007178,0.7402256
2_Drawing of 8_particle_1,0.458272794,1.966413809,0.130301785,1.614708546,58.37781868,3.0,9451,558,2.509745086,1.338665476,2.621686578,0.61760331,0.582880197
2_Drawing of 8_particle_3,0.548056553,1.674554145,0.088957395,2.129084259,65.8616992,3.872983346,9537,532,2.153996712,1.341180602,2.361574322,0.650727546,0.630127329
2_Drawing of 8_particle_4,0.658641937,1.892771036,0.087121692,0.899472458,39.8550709,3.464101615,9480,464,1.658765306,1.26749429,1.807248029,0.743859853,0.751894017
2_Drawing of 9_particle_1,0.440511482,2.045725188,0.150574938,1.447619815,89.08603384,3.872983346,9691,544,2.482060379,1.368370957,2.430073121,0.641490648,0.556263933
2_Drawing of 9_particle_2,0.927228734,1.795180067,0.118190156,0.651796466,123.5169835,3.872983346,9634,480,1.083971702,1.302303459,1.903119104,0.724881499,0.821861446
2_Drawing of 9_particle_3,0.599515401,2.177026022,0.119149971,1.093115491,136.4374925,3.464101615,10085,526,1.736790877,1.515740681,2.183160785,0.676794996,0.63054476
2_Drawing of 9_particle_4,0.866136211,1.32992915,0.126870262,1.112493034,73.08861845,3.464101615,9815,468,1.206978169,1.291773088,1.775789723,0.750419707,0.794637325
2_Drawing of 9_particle_5,0.614935492,2.303014299,0.117873388,0.542199381,74.56996575,4.0,9875,522,1.680572483,1.386325888,2.195806355,0.674843363,0.704327476
2_Drawing of 9_particle_6,0.287785642,2.252074759,0.158989943,3.576455559,212.9691989,8.0,10046,724,4.255483807,1.257285072,4.152160136,0.490752988,0.448057897
2_Drawing of 9_particle_7,0.585890398,1.870566673,0.105541924,1.134153189,778.5258333,3.0,9887,532,1.887184038,1.497509279,2.277974543,0.66256054,0.656167996
3_Drawing of 1_particle_1,0.654192728,2.46379463,0.141536854,1.818350393,93.51362669,5.291502622,7755,458,1.676623056,1.505894001,2.152480818,0.681601214,0.627249484
3_Drawing of 1_particle_2,0.640933748,2.035922552,0.136840753,1.478981536,51.8179952,3.0,7767,454,1.664383735,1.487205566,2.111779339,0.688138302,0.704700091
3_Drawing of 1_particle_3,0.683554538,1.43088407,0.12307311,0.812973708,210.0562542,4.898979486,8148,418,1.557147645,1.268942684,1.70644258,0.765515803,0.695451538
3_Drawing of 1_particle_4,0.721108345,1.315780469,0.087851502,0.939648644,49.49718495,3.0,8118,418,1.460444209,1.301033839,1.712748724,0.764105233,0.769858163
3_Drawing of 1_particle_5,0.598733269,1.970868411,0.140788822,1.278758541,34.01738081,3.464101615,7805,474,1.830198731,1.313358767,2.290730044,0.660713292,0.704186201
3_Drawing of 1_particle_6,0.75970096,1.879404125,0.134316014,1.088838594,33.12636196,3.0,8160,434,1.404426501,1.2664024,1.836874293,0.737836749,0.672985543
3_Drawing of 10_particle_2,0.499783421,1.736255248,0.138770138,0.99485784,83.79730564,3.0,13527,666,2.179113028,1.391369243,2.609378648,0.619058153,0.636558018
3_Drawing of 10_particle_3,0.70515547,2.009353934,0.097091484,1.303246162,64.11483384,3.0,13230,594,1.448636767,1.382638674,2.122282445,0.686433403,0.761479419
3_Drawing of 10_particle_4,0.622336791,1.405858676,0.060270829,1.913765003,66.86741396,3.464101615,13391,578,1.769511686,1.4152941,1.985330446,0.70971437,0.672231624
3_Drawing of 10_particle_5,0.82608445,2.092849391,0.096679792,1.813473895,49.49521198,4.0,13420,576,1.257657019,1.346020442,1.967354337,0.712949398,0.797810473
3_Drawing of 10_particle_6,0.654541129,1.959047373,0.133042389,1.513679742,41.47559877,4.0,13981,632,1.422565273,1.485044159,2.273453401,0.663219019,0.663339362
3_Drawing of 11_particle_1,0.702063153,1.988299422,0.143122102,1.830478318,106.7136676,4.242640687,13677,598,1.458480859,1.44619451,2.080662582,0.693264835,0.745361056
3_Drawing of 11_particle_2,0.835812851,1.597138463,0.163107412,0.627162581,39.96366556,3.0,13867,584,1.191554143,1.381765489,1.957191472,0.714798023,0.779940281
3_Drawing of 11_particle_3,0.733889067,2.085696209,0.101439514,1.000774532,30.86058724,3.464101615,13884,616,1.404720825,1.42920503,2.174888292,0.678080917,0.726483642
3_Drawing of 11_particle_4,0.8252949,2.271792298,0.211483793,0.904171675,49.39896815,3.0,13996,626,1.194296987,1.550041236,2.228100975,0.669934843,0.702127024
3_Drawing of 11_particle_5,0.38734409,1.362599702,0.14602241,0.854573253,135.0798329,3.464101615,14075,682,2.818738717,1.518520262,2.629725888,0.616658552,0.481824632
3_Drawing of 11_particle_6,0.779450775,2.37836439,0.094167261,1.143152074,78.99039728,2.828427125,14117,590,1.42018341,1.327312123,1.962238283,0.713878213,0.761409169
3_Drawing of 11_particle_7,0.881143626,1.936724242,0.136015201,1.702029103,46.19117468,5.0,14247,560,1.23885323,1.312906563,1.751631577,0.755576805,0.714958152
3_Drawing of 12_particle_1,0.532838774,2.07974969,0.178072133,0.76609828,46.897623,3.0,14268,652,2.058253848,1.502498151,2.370949079,0.64943978,0.621922278
3_Drawing of 12_particle_2,0.779033434,1.801770536,0.138649384,1.238564765,69.54650285,2.828427125,14101,606,1.433039646,1.228379002,2.072456729,0.694635963,0.689386965
3_Drawing of 12_particle_3,0.772643917,2.171171736,0.106569884,0.662980289,46.60159938,3.0,14132,606,1.402126733,1.502818655,2.067910582,0.695399097,0.753763615
3_Drawing of 12_particle_4,0.489474674,2.374655786,0.176073018,0.9614135,53.78735893,3.464101615,14500,662,2.315397633,1.36595254,2.405127548,0.644808782,0.575979991
3_Drawing of 12_particle_5,0.577500717,2.965377251,0.101948828,0.854802816,36.71930083,3.464101615,14246,674,1.948152556,1.556738558,2.53756391,0.627756915,0.601441593
3_Drawing of 12_particle_6,0.89193634,1.945984605,0.139582852,0.939391785,32.57990243,4.472135955,14317,566,1.124031008,1.30648879,1.780618878,0.749401423,0.764196377
3_Drawing of 13_particle_1,0.628272683,2.695451559,0.20724468,1.055159849,39.78609144,3.0,14769,712,1.766042285,1.46212768,2.731486339,0.605062843,0.662615486
3_Drawing of 13_particle_2,0.724413616,1.831042672,0.17600086,0.75765155,45.37983947,3.464101615,14605,576,1.504504505,1.269222869,1.807729901,0.743760704,0.681589708
3_Drawing of 13_particle_3,0.6694471,2.046723526,0.1189825,0.700229383,33.99168532,3.0,14824,634,1.625583496,1.429291863,2.157760534,0.680766815,0.727724023
3_Drawing of 13_particle_4,0.734955873,2.267666014,0.086429885,0.787981604,117.8930196,3.464101615,14923,650,1.453394182,1.27172776,2.252997502,0.666223035,0.772578356
3_Drawing of 13_particle_5,0.377715611,1.725235564,0.130827647,1.212074492,97.87886648,3.464101615,15417,772,3.204200533,1.35757069,3.076272933,0.570147951,0.536104385
3_Drawing of 13_particle_6,0.806571699,2.49815202,0.070307927,1.028763482,51.46922561,4.242640687,15596,624,1.241007435,1.316780254,1.986763116,0.709458433,0.855547591
3_Drawing of 13_particle_7,0.824848101,2.377205925,0.069899715,1.035927018,205.9944362,2.828427125,15342,616,1.339940297,1.437248907,1.968201606,0.712795926,0.780529546
3_Drawing of 14_particle_1,0.437770667,2.422419896,0.112076936,2.026695265,336.8136804,4.0,15482,748,2.724093914,1.331615439,2.875850254,0.589680635,0.579182023
3_Drawing of 14_particle_2,0.943036796,1.189687431,0.051059829,1.013216066,53.3793126,4.898979486,15836,572,1.136878477,1.348666434,1.644132069,0.779886944,0.849180545
3_Drawing of 14_particle_3,0.765708172,2.026726825,0.112117471,0.997847461,65.95998179,4.0,15778,620,1.421305876,1.299809007,1.938748895,0.718189776,0.732336869
3_Drawing of 14_particle_4,0.693979928,2.228239936,0.13980266,0.578417391,74.69029838,3.464101615,15654,650,1.616505606,1.297143859,2.147788535,0.682345356,0.723173119
3_Drawing of 14_particle_5,0.734553455,1.895072677,0.112408754,0.951101816,60.8279354,3.0,15650,618,1.461703224,1.397764061,1.942015734,0.717585456,0.750712644
3_Drawing of 15_particle_1,0.88414801,1.831730928,0.139769635,1.595773525,101.0197536,3.0,15631,598,1.111645174,1.341107329,1.82056312,0.741134669,0.78241676
3_Drawing of 15_particle_2,0.748176141,3.390068025,0.114970143,1.685963451,38.75607609,3.0,15750,712,1.410211423,1.432296876,2.561353761,0.624834811,0.748382473
3_Drawing of 15_particle_3,0.582995448,1.787257561,0.084110024,0.660856539,41.63682938,4.898979486,16134,664,1.775862069,1.481095822,2.174624327,0.67812207,0.663885296
3_Drawing of 15_particle_4,0.749775065,2.571232044,0.233188912,1.401466595,32.26169239,3.464101615,15976,720,1.479959465,1.626902057,2.582183353,0.622309544,0.634307535
